date,SPY,QQQ
2000-06-28,0.0027987082884821657,0.01211305518169592
2000-06-29,-0.00944611421210817,-0.025099734042553168
2000-06-30,0.0075856090160382195,0.019607843137254832
2000-07-03,0.013766401376640092,0.019397993311036865
2000-07-05,-0.018035221727137674,-0.038713910761154824
2000-07-06,0.007778738115816752,0.02662116040955631
2000-07-07,0.01608061749571177,0.020611702127659504
2000-07-10,-0.001688119856509851,-0.015146579804560245
2000-07-11,0.0021137180300148106,0.005457251529684237
2000-07-12,0.006538704914575089,0.023684210526315752
2000-07-13,0.0044006705783739,0.01285347043701801
2000-07-14,0.00980596703525971,0.021573604060913798
2000-07-17,-0.0016528925619834212,0.011180124223602483
2000-07-18,-0.008174668874172175,-0.02211302211302213
2000-07-19,-0.008033385498174228,-0.022613065326633208
2000-07-20,0.013883045856121212,0.03213367609254503
2000-07-21,-0.019502074688796722,-0.03362391033623913
2000-07-24,-0.005713076597545497,-0.020618556701030966
2000-07-25,0.0031921685464992855,0.007894736842105177
2000-07-26,-0.009758167161646125,-0.0013054830287205776
2000-07-27,-0.003427592116538092,-0.039215686274509776
2000-07-28,-0.022570937231298327,-0.05442176870748294
2000-07-31,0.006377831537277334,0.029496402877697836
2000-08-01,0.006118881118881037,-0.01327742837176804
2000-08-02,0.004995655951346656,-0.01770538243626063
2000-08-03,0.006915928247244407,0.043258832011535686
2000-08-04,0.00536595836016307,-0.003455425017277136
2000-08-07,0.011955593509820561,0.023578363384188616
2000-08-08,0.0037974683544304,0.020325203252032464
2000-08-09,-0.008406893652795344,-0.026560424966799445
2000-08-10,-0.0048749470114455296,-0.01978171896316505
2000-08-11,0.00468583599574024,0.01391788448155884
2000-08-14,0.012719949120203466,0.02127659574468077
2000-08-15,-0.0008373456144022962,0.0
2000-08-16,-0.003561701236119874,0.010080645161290258
2000-08-17,0.010513036164844447,0.019294743845642115
2000-08-18,-0.0033291718684976823,-0.005221932114882533
2000-08-21,0.00542797494780789,0.002624671916010568
2000-08-22,-0.0016611295681062677,0.0
2000-08-23,0.003951747088186464,0.0163612565445026
2000-08-24,0.003107520198881275,0.015453960077269846
2000-08-25,-0.00041305245766209975,-0.005389980976537756
2000-08-28,0.003409090909090917,0.004781638508128738
2000-08-29,0.00020590960568300787,0.0050761421319796
2000-08-30,-0.00957282552753469,-0.0012626262626262985
2000-08-31,0.013302847640823012,0.027812895069532217
2000-09-01,0.0010256410256410664,0.009840098400984099
2000-09-05,-0.007991803278688536,-0.030450669914738104
2000-09-06,-0.011361288989878093,-0.035175879396984966
2000-09-07,0.00856665273714996,0.02213541666666674
2000-09-08,-0.006836544437538894,-0.030573248407643305
2000-09-11,-0.001460158531497724,-0.02431011826544016
2000-09-12,-0.007311468560685208,-0.01548821548821544
2000-09-13,0.0026304713804714552,0.023255813953488413
2000-09-14,0.005037254696190541,-0.005347593582887722
2000-09-15,-0.024329121854442914,-0.01814516129032262
2000-09-18,-0.009203767123287632,-0.015742642026009612
2000-09-19,0.009073233959818516,0.0368567454798332
2000-09-20,-0.0073859987154785145,0.015425888665325349
2000-09-21,-0.015205435134260759,-0.07265521796565388
2000-09-22,0.018177836180464313,0.059116809116809055
2000-09-25,-0.007098300709830085,-0.02656355077336925
2000-09-26,-0.012781629116117799,-0.011398963730569922
2000-09-27,0.005266622778143493,0.0013976240391335715
2000-09-28,0.012879283999126745,0.022330774598743997
2000-09-29,-0.009482758620689702,-0.030716723549488067
2000-10-02,0.0015230635335075071,-0.022535211267605604
2000-10-03,-0.009341733651966111,-0.03170028818443804
2000-10-04,0.008333333333333304,0.019345238095238138
2000-10-05,0.003479773814702103,0.0029197080291971655
2000-10-06,-0.02167316861725188,-0.033478893740902516
2000-10-09,-0.007532122286220688,-0.004518072289156572
2000-10-10,-0.01651785714285714,-0.0521936459909228
2000-10-11,-0.008397639582387706,-0.0159616919393456
2000-10-12,-0.024948500801098672,-0.02514193025141931
2000-10-13,0.03333333333333344,0.08153078202995001
2000-10-16,0.004543389368468986,0.009230769230769154
2000-10-17,-0.02487562189054726,-0.04573170731707321
2000-10-18,-0.0037105751391465214,-0.0031948881789137795
2000-10-19,0.0377094972067038,0.0905448717948718
2000-10-20,0.004262000897263363,0.014695077149154967
2000-10-23,0.004467277194549979,-0.0014482259232440065
2000-10-24,-0.006671114076050699,-0.042784626540971704
2000-10-25,-0.023505708529214187,-0.05606060606060603
2000-10-26,0.0027510316368637433,0.025682182985553803
2000-10-27,0.01897576588934613,-0.001956181533646295
2000-10-30,0.008974646623289173,-0.03704429635437079
2000-10-31,0.0172337113631309,0.06431915326684301
2000-11-01,-0.0033883484533828723,-0.008605851979345935
2000-11-02,0.0016450976091249014,0.012345679012345734
2000-11-03,0.0005474652359576115,0.012957317073170715
2000-11-06,0.00700372072663602,-0.007524454477050413
2000-11-07,-0.00021734405564011183,-0.0037907505686125553
2000-11-08,-0.022173913043478266,-0.07819634703196343
2000-11-09,-0.003779457536682962,-0.00020639834881319707
2000-11-10,-0.024324927471546576,-0.052023121387283267
2000-11-13,-0.007776761207685223,0.0015243902439023849
2000-11-14,0.026279391424619547,0.05544683626875413
2000-11-15,0.003144654088050425,0.020189534404614795
2000-11-16,-0.01567398119122254,-0.058158319870759256
2000-11-17,-0.005345768880800739,-0.0006432246998284707
2000-11-20,-0.014293882218410547,-0.04076378459558039
2000-11-21,0.005104408352668122,-0.0015656452695146372
2000-11-22,-0.023891966759002736,-0.04480286738351258
2000-11-24,0.020456426628828295,0.05722326454033766
2000-11-27,0.00880648899188885,-0.012422360248447228
2000-11-28,-0.017229496898690577,-0.05907457322551657
2000-11-29,-0.0018700327255727345,-0.03843399379326806
2000-11-30,-0.00866510538641685,0.000744786494538241
2000-12-01,-0.00047247814788564657,0.016125031009674995
2000-12-04,0.008508626802174346,0.015625
2000-12-05,0.03280993672369337,0.08749999999999991
2000-12-06,-0.015997277059223936,-0.03801945181255528
2000-12-07,-0.013720742534301889,-0.022058823529411797
2000-12-08,0.0023380874444705046,0.022556390977443552
2000-12-11,0.034756239794728305,0.09375
2000-12-12,-0.004283137962128092,-0.03655462184873948
2000-12-13,-0.013697079465700757,-0.04077627562145658
2000-12-14,-0.012739584528864922,-0.04887474426005911
2000-12-15,-0.025575447570332477,-0.02294455066921608
2000-12-18,0.01336196611787166,0.001956947162426559
2000-12-19,-0.020367318106898957,-0.076171875
2000-12-20,-0.028962865040259578,-0.057346723044397474
2000-12-21,0.006930693069306937,0.005887300252312766
2000-12-22,0.02999016715830871,0.07915273132664447
2000-12-26,0.010739856801909253,0.006198347107438051
2000-12-27,0.007319952774498262,0.011293634496919891
2000-12-28,0.0030473511486168725,-0.0020304568527919065
2000-12-29,-0.018929656461790123,-0.04984740590030523
2001-01-02,-0.018103858980466847,-0.08458244111349034
2001-01-03,0.048034934497816595,0.16842105263157903
2001-01-04,-0.010763888888888906,-0.018018018018018056
2001-01-05,-0.03264303264303259,-0.07645259938837923
2001-01-08,0.007740686985969969,0.011037527593819041
2001-01-09,-0.002640422467594772,0.0
2001-01-10,0.017569193742478895,0.051310043668122196
2001-01-11,0.0009460737937558861,0.029075804776739433
2001-01-12,-0.001890359168241984,0.01286579212916239
2001-01-16,0.006392045454545414,-0.011955168119551662
2001-01-17,0.004587155963302836,0.030501638517771656
2001-01-18,0.009951996253366069,0.042074363992172126
2001-01-19,-0.005680500811500067,-0.003755868544600971
2001-01-22,0.006645680307799884,0.0009425070688029447
2001-01-23,0.0078758397034977,0.020951035781544336
2001-01-24,0.0029878188922087823,-0.009453539312889059
2001-01-25,-0.0025206232813932417,-0.03910614525139666
2001-01-26,-0.0011486331265794236,0.016230620155038844
2001-01-29,0.0053358314886153835,0.02216924910607876
2001-01-30,0.008784750326678914,-0.003731343283582045
2001-01-31,-0.00566036837462125,-0.0367040741309691
2001-02-01,0.00664128138188369,0.013219260245398434
2001-02-02,-0.022692596173631396,-0.05525713283964184
2001-02-05,0.0073441410382972805,-0.000812335299436362
2001-02-06,-0.0029456802140163107,0.001625991449123454
2001-02-07,-0.005170226393366173,-0.016233766635889046
2001-02-08,-0.011656450336035462,-0.02986794726350861
2001-02-09,-0.0096153757981291,-0.04065316129323626
2001-02-12,0.011453351088959618,0.012056742673380416
2001-02-13,-0.008174064842813356,-0.03206029734321181
2001-02-14,-0.0015121499814658712,0.03981901833374568
2001-02-15,0.009692554921704843,0.016536131424253808
2001-02-16,-0.022048916470314928,-0.05599315706035779
2001-02-20,-0.015414069025429078,-0.03881732900756496
2001-02-21,-0.02157486296623301,-0.028118543711469268
2001-02-22,0.001512456677739582,-0.009708737864077666
2001-02-23,-0.006756207699036176,0.003529417748544761
2001-02-26,0.02128684124198199,0.018952739642813743
2001-02-27,-0.009246201847518676,-0.06040271205583281
2001-02-28,-0.01969317814841043,-0.03163263749103162
2001-03-01,0.0052440624597218655,0.028450968438666457
2001-03-02,-0.007945408313750124,-0.04303275629000991
2001-03-05,0.009141632941011002,0.018201251825152864
2001-03-06,0.010742376064080128,0.03890646305997136
2001-03-07,0.007138336871892692,0.00040479033297047273
2001-03-08,0.0011025309965924102,-0.01861590860040585
2001-03-09,-0.029578367330011512,-0.07010312424492593
2001-03-12,-0.04280154631300981,-0.062084242390101574
2001-03-13,0.016429495104407277,0.050827460157380155
2001-03-14,-0.019746668750839524,-0.015748048389755853
2001-03-15,0.0002549832461351542,-0.036571393694196375
2001-03-16,-0.022688631560344064,-0.02253857007232085
2001-03-19,0.020346024645046645,0.04999993981667039
2001-03-20,-0.02684279136632084,-0.06726768285526308
2001-03-21,-0.016987695830595895,0.0
2001-03-22,-0.010154991697443716,0.06071873248051762
2001-03-23,0.030237585738854822,0.0
2001-03-26,0.012753310985854638,-0.0231307916218908
2001-03-27,0.020441565182692134,0.0344414871899259
2001-03-28,-0.027639225006719448,-0.08208090721527272
2001-03-29,0.003824777798196788,-0.018891687294377513
2001-03-30,0.010477996616718999,0.005134807677070752
2001-04-02,-0.021338636053370275,-0.04469987054389302
2001-04-03,-0.03336250140462371,-0.07326207397534079
2001-04-04,0.004167035845783262,-0.017599556059926136
2001-04-05,0.0378890810595478,0.09574162141778353
2001-04-06,-0.015210777519168994,-0.03645136854176434
2001-04-09,0.011120869134137124,0.030598009757348166
2001-04-10,0.018243750103225986,0.0742240231208755
2001-04-11,0.000685827946919737,0.030150773516147478
2001-04-12,0.018161527081473894,0.04390242041611092
2001-04-16,-0.010517459116940464,-0.059579422488692524
2001-04-17,0.014115677582042352,0.024844720496894457
2001-04-18,0.03974507612665512,0.10424240574692245
2001-04-19,0.013306463918378197,0.06037321725710454
2001-04-20,-0.009152419513835386,0.0020704407949891923
2001-04-23,-0.01815262760024472,-0.06714875821361832
2001-04-24,-0.0053991822991552585,-0.01882618516261092
2001-04-25,0.013077778532196938,0.018058673833819983
2001-04-26,0.004465397904799939,-0.025498841465405486
2001-04-27,0.016650481233983605,0.027303771151497847
2001-04-30,0.00699638170896022,0.022148393492895435
2001-05-01,0.003079104518967535,0.041170046551703976
2001-05-02,-0.0018103372798810025,0.019354845368207307
2001-05-03,-0.012695163335639692,-0.04450796908023502
2001-05-04,0.0170113990016163,0.02991456300645101
2001-05-07,-0.008638279454652231,-0.020746887638410372
2001-05-08,-0.00047526583974200065,0.021186440335509094
2001-05-09,-0.004200339023736177,-0.03423239626061536
2001-05-10,0.002944648728168131,-0.016756150205817444
2001-05-11,-0.00690362752231799,-0.004806668527481017
2001-05-14,0.001997602852192637,-0.01602633489491656
2001-05-15,0.004625213907473391,0.0073628253748694306
2001-05-16,0.02357511916310906,0.04429678698579109
2001-05-17,0.0015509651258267532,0.015906680291162933
2001-05-18,0.004568421405831247,0.0029227429058180654
2001-05-21,0.014721661187388824,0.062656083767066
2001-05-22,-0.001291288847905192,-0.0029382509975190985
2001-05-23,-0.016960722543376106,-0.04420432087523696
2001-05-24,0.0029400764627660614,0.02569372992383312
2001-05-25,-0.011802813559098624,-0.018236469330370042
2001-05-29,-0.007962562247160965,-0.058583438421140555
2001-05-30,-0.014006914964191486,-0.036643509667139584
2001-05-31,0.005187501042724474,0.006752177245103352
2001-06-01,0.006192984736728135,0.029510389186966357
2001-06-04,0.004813327268989198,-0.004777359601535136
2001-06-05,0.011465421358997974,0.044075857786626704
2001-06-06,-0.008307450849937004,-0.007732475312091647
2001-06-07,0.003601339328139108,0.02569505544366857
2001-06-08,-0.009283114273675008,-0.02772078578375936
2001-06-11,-0.007086626188022915,-0.027455106208103763
2001-06-12,-0.001744656807020295,-0.005428881740323743
2001-06-13,-0.008579553743442991,-0.027292576873855556
2001-06-14,-0.022435921340455245,-0.051627368719396216
2001-06-15,-0.0012295207039254574,0.008283987553161953
2001-06-18,-0.004841988882059223,-0.013380275005654862
2001-06-19,0.004370763400626032,-0.004996409483030928
2001-06-20,0.005254941988976025,0.02271642204380564
2001-06-21,0.01135342143415552,0.013560860653489604
2001-06-22,-0.007833962389709792,-0.0023067699571152067
2001-06-25,-0.00919818695525676,0.0025433667133309967
2001-06-26,-0.0013966329875159111,0.0034593567589995544
2001-06-27,-0.0005758921683811646,0.006435362095970731
2001-06-28,0.005515295937033482,0.01278825181287413
2001-06-29,0.0036839700582962376,0.03043973698457081
2001-07-02,0.012479598681396586,-0.005470459427272867
2001-07-03,-0.0002416722787452752,0.0041803877562067715
2001-07-05,-0.019500388385983447,-0.04798419491665673
2001-07-06,-0.02161404706461112,-0.0414269092164401
2001-07-09,0.005459839393719079,0.008643380131225564
2001-07-10,-0.012030032153086623,-0.03594378438142465
2001-07-11,0.0010146720363599648,0.012345679012345734
2001-07-12,0.023737162131984624,0.0634145969297828
2001-07-13,0.00866404324788217,-0.010321031284193372
2001-07-16,-0.012516351489158084,-0.018540046893811057
2001-07-17,0.009361256416108521,0.022432132164537766
2001-07-18,-0.006812165352979682,-0.038106183377698666
2001-07-19,0.008759586314199375,0.023769455642262294
2001-07-20,-0.005980202824269698,-0.02321758625563841
2001-07-23,-0.019696715524806008,-0.024970009061851983
2001-07-24,-0.009667876637144968,-0.011327236581114453
2001-07-25,0.01103561450496815,0.008717271751421896
2001-07-26,0.010495382166370026,0.014814777138792534
2001-07-27,0.003822177734148946,0.020681321663638785
2001-07-30,0.00033110600393770895,-0.005959475457765984
2001-07-31,0.004137360416326841,0.0014387903476269503
2001-08-01,0.00626289366120214,0.032088127549012135
2001-08-02,0.004094668720832084,0.01879353600853073
2001-08-03,-0.00546446591313976,-0.016624904230769455
2001-08-06,-0.013449232055218974,-0.01574803845228956
2001-08-07,0.003906846046432655,-0.005176499310661775
2001-08-08,-0.018547635389854378,-0.042100256165770844
2001-08-09,0.0029528261007814027,0.004197485652970734
2001-08-10,0.003448886874007684,-0.009589363344162383
2001-08-13,0.00025147773549027974,0.0203574905579611
2001-08-14,-0.0004190668109763651,-0.012165450573309089
2001-08-15,-0.008635858206480052,-0.03694581419642462
2001-08-16,0.003467554715129051,0.01176478048904217
2001-08-17,-0.016013497694431056,-0.04550058112417277
2001-08-20,0.009250551015457686,0.013771199175799165
2001-08-21,-0.01705849193749842,-0.041536055467374156
2001-08-22,0.010360878530513595,0.027255383958287638
2001-08-23,-0.0035891145188321483,-0.009816899585201044
2001-08-24,0.02075470154900927,0.05305465054735592
2001-08-27,-0.005965376445118742,0.001272245242524006
2001-08-28,-0.014622565829081946,-0.03125793112915243
2001-08-29,-0.008920920391084719,-0.014690387573052854
2001-08-30,-0.019214135391310894,-0.037007538698710984
2001-08-31,0.007324407282826684,0.012717802666765587
2001-09-04,-0.006395123496937494,-0.03166802657895185
2001-09-05,0.0024686896827470495,-0.003946980119265531
2001-09-06,-0.02576957241704725,-0.040475523098298494
2001-09-07,-0.018506775160145317,-0.0058997272547841595
2001-09-10,0.012233276454391984,0.011869368015609227
2001-09-17,-0.05224897628849412,-0.08504392495449775
2001-09-18,-0.002396931857000406,-0.022435921340455245
2001-09-19,-0.02018266258455581,-0.017377071693295387
2001-09-20,-0.03178026445076221,-0.033366700797834326
2001-09-21,-0.014486883987832266,-0.026924363057796663
2001-09-24,0.03515623161863313,0.05037247426009728
2001-09-25,0.010427041544971427,0.0030395187684131297
2001-09-26,-0.003538089536624711,-0.034680156908641346
2001-09-27,0.00867932990152287,-0.006627154989606088
2001-09-28,0.02121840099314176,0.017556180057464177
2001-10-01,-0.001627784319855996,-0.008626639197686803
2001-10-02,0.012563587131134701,0.0031326193533549596
2001-10-03,0.016764506652487965,0.075641926726574
2001-10-04,0.0008384161021377512,0.009677394743888623
2001-10-05,-0.001954570734370442,0.014696517668812747
2001-10-08,-0.006528066359437035,0.00314862659789239
2001-10-09,-0.005350602659867754,-0.024168249937619013
2001-10-10,0.022272561634038235,0.045352198150270695
2001-10-11,0.015509604042733827,0.06769233116736784
2001-10-12,-0.004545454545454519,-0.004322810449016279
2001-10-15,-0.0018264561483304353,-0.004341467858000492
2001-10-16,0.006312852632629706,0.016278998074243267
2001-10-17,-0.02127462845111494,-0.07179629254189568
2001-10-18,-0.0021365847995673537,0.027118676345926795
2001-10-19,-0.0006516449080005149,0.006600581875782607
2001-10-22,0.01974851212590467,0.026825679473778674
2001-10-23,-0.005115534414444123,0.005224972458329313
2001-10-24,-0.0026627573755948486,0.021657521711442973
2001-10-25,0.01795246638680048,0.040135616904348526
2001-10-26,-0.0022610111304152136,-0.02146741662787177
2001-10-29,-0.02601525339486277,-0.05470695634072953
2001-10-30,-0.012005521849890677,-0.019388949167479352
2001-10-31,-0.0033911133942439164,0.015578203748482844
2001-11-01,0.02561435733746542,0.04247783368415803
2001-11-02,0.006819628137510136,0.007357054906921512
2001-11-05,0.013089247644629598,0.03258426677336379
2001-11-06,0.01554030733610956,0.03890098940342224
2001-11-07,-0.0013345331302719865,-0.0013092233270094455
2001-11-08,0.0031180264955108505,-0.010225469215772609
2001-11-09,0.001065743767391103,-0.0005298134506932506
2001-11-12,-0.006121384261301044,0.0071561214163657905
2001-11-13,0.022494013210028196,0.03578948974609375
2001-11-14,0.0009602846566652001,0.007113790014099619
2001-11-15,0.001831493788291727,-0.004036323155289789
2001-11-16,-0.004439820005537887,-0.0027862363633991416
2001-11-19,0.012329451077208287,0.02844812743123981
2001-11-20,-0.008378626755075502,-0.046184308942040064
2001-11-21,-0.0066202274915255765,-0.005178683802974704
2001-11-23,0.014380913508263093,0.022384191862005354
2001-11-26,0.002161134157507627,0.024694532862724605
2001-11-27,-0.0043129474569463255,-0.0012422170698273005
2001-11-28,-0.018106245878537375,-0.036069670035335344
2001-11-29,0.01349926290918635,0.03096776162424386
2001-11-30,-0.007138501568884292,-0.007509367492649632
2001-12-03,-0.005962299754320832,-0.017150070088445157
2001-12-04,0.01693568071297591,0.04772903649188032
2001-12-05,0.018301679188098552,0.049473341966152606
2001-12-06,-0.0005111174378907846,0.0014002654708904494
2001-12-07,-0.00664733938674078,-0.027499424595009536
2001-12-10,-0.0187028170112985,-0.017493399239016827
2001-12-11,-0.002010803751196888,0.0056097449325933635
2001-12-12,0.0011388283108213493,0.0080039251690176
2001-12-13,-0.0194259821877536,-0.04331094784117606
2001-12-14,0.009548453668890566,0.00880287483887554
2001-12-17,0.01034213583262944,0.01720265809547028
2001-12-18,0.0059492588540690505,0.01127448757535321
2001-12-19,0.007044681987695478,-0.018177412276058735
2001-12-20,-0.009845404444552175,-0.04245858991042195
2001-12-21,0.002616619436289991,0.01778805389078464
2001-12-24,-0.0019138198969039788,-0.004052681085797372
2001-12-26,0.005491129041964804,0.009409942389533299
2001-12-27,0.006067934678732678,0.008062476842941368
2001-12-28,-0.0005169529541257933,0.007998088551512295
2001-12-31,-0.014655146105536088,-0.03520956903476147
2002-01-02,0.010761117188965441,0.030840420653953426
2002-01-03,0.011339025122784951,0.034654683831884636
2002-01-04,0.006675851019677381,0.004096341420368965
2002-01-07,-0.00705663842605897,-0.0110390953848295
2002-01-08,-0.0023118783315724256,0.006794530458983816
2002-01-09,-0.008153080806827528,-0.009158858827244987
2002-01-10,0.00441292842067309,0.00656775611177407
2002-01-11,-0.00982080781931427,-0.012808182221206499
2002-01-14,-0.006264148298327776,-0.021787011576322568
2002-01-15,0.00814218433931524,0.009509536456993928
2002-01-16,-0.020234492402772974,-0.03867132789762617
2002-01-17,0.007534111650596698,0.0224343159867888
2002-01-18,-0.004574616446228363,-0.026733955422401978
2002-01-22,-0.006893493316643684,-0.03083696869664776
2002-01-23,0.007653293488752988,0.027540073189145975
2002-01-24,0.0030910400401367166,0.013270838342005264
2002-01-25,-0.0002641202572042367,-0.002824776567373788
2002-01-28,0.00273005328280318,0.005665655308568995
2002-01-29,-0.03144213781717842,-0.02740076096618027
2002-01-30,0.014417881618472128,0.00763562188053335
2002-01-31,0.01170999844847831,0.006271174834042714
2002-02-01,-0.00468279535136773,-0.00960786673620495
2002-02-04,-0.024855774645636153,-0.0319874473053674
2002-02-05,-0.0061902623087971564,-0.016522124212004607
2002-02-06,-0.004305223308475048,-0.00688515534411116
2002-02-07,-0.0062557527531446055,-0.02412653115499952
2002-02-08,0.019163115711474887,0.027848808766150812
2002-02-11,0.012262750008385392,0.012717802666765587
2002-02-12,-0.0031407582183036187,-0.008189987122923736
2002-02-13,0.010622021280716432,0.01706575559142398
2002-02-14,-0.0018704826823883192,-0.0018944436638396178
2002-02-15,-0.010440819154342251,-0.02982652540564512
2002-02-19,-0.019208199703685813,-0.0307433904876927
2002-02-20,0.016825985341264893,0.013552514895248668
